USD Farm List  ·  DefiLlama API snapshot 6 Sep 2026  ·  639 pools,,,,,,,,,,,,,,,,,
Asset,Protocol,Chain,Type,Farm,Risk,Link,Base Asset,TVL ($),Now,7d,30d,Base,Reward,Intrinsic,Risk Note,LinkURL,Flags
USD,Convex Finance,Ethereum,LP,Curve Lend – syrupUSDC collateral,Med-High,DefiLlama,CRVUSD,2446234,6.7433,6.42597,4.98013,2.7235,4.0198,,"score 5.7; CRVUSD 5.7 (pharos 7.2, tid 4.5)",https://defillama.com/yields/pool/1c76c589-e3e7-54cf-b549-bba72cc74ab5,
USD,Euler V2,Hyperliquid L1,Lending,EVK Vault eUSDC-4,Med-Low,DefiLlama,USDC,425311,6.71324,6.21144,7.89495,6.71324,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); -1 tvl<1M",https://defillama.com/yields/pool/520309ed-efc5-40f0-853f-c3bf681abd96,
USD,Aave V4,Avalanche,Lending,Core,Med-Low,DefiLlama,USDT,944462,6.70824,6.48251,3.17704,0.19824,6.51,,"score 7.0; USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); -1 tvl<1M",https://defillama.com/yields/pool/e57ec8fc-4831-5383-82ac-4d96083707a8,
USD,Morpho Blue,Base,Lending,CSCBUSDC,Low,DefiLlama,CSCBUSDC,36713458,6.70221,6.24056,6.04307,4.9724,1.72981,,"score 8.5; allocation leg 8.5 (cbBTC 8.5*@88%, SOL 8.5*@5%, cbETH 8.3*@2%, JitoSOL 8.0*@1%)",https://defillama.com/yields/pool/097b18e2-9232-4c44-bd2e-502de4ba889e,
USD,Aave V3,Plasma,Lending,Aave Plasma GHO,Med-Low,DefiLlama,GHO,5487904,6.69647,6.02438,6.17304,2.57139,4.12508,,"score 6.2; GHO 6.2 (pharos 7.1, tid 5.5); pool collateral leg 8.0 (USDT0 8.0@100%, WETH 9.0*@0%, PT-sUSDE-9APR2026→sUSDE 6.2@0%, PT-USDe-15JAN2026→USDe 6.3@0%, PT-sUSDE-15JAN2026→sUSDE 6.2@0%, PT-USDe-9APR2026→USDe 6.3@0%)",https://defillama.com/yields/pool/f0df03c4-a46f-4f41-be89-37226c814918,
USD,Loopscale,Solana,Lending,USDC,Med-High,DefiLlama,USDC,3352623,6.68415,6.87327,6.97192,6.3714,0.31275,,"score 5.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 5.9: collateral not visible",https://defillama.com/yields/pool/d4491d92-ae68-4fb6-bde6-12207d1102b6,
USD,Curve DEX,Ethereum,LP,reUSD/sUSDe,Med-High,DefiLlama,reUSD-sUSDe,2307247,6.67,6.87571,6.738,6.67,0,,"score 4.1; REUSD 5.1 (pharos 5.0, tid 6.0, yearn 4.0); SUSDE 6.7 (pharos 6.9, tid 6.5); worst leg: REUSD; -1 pool 85% in sUSDe",https://defillama.com/yields/pool/ed940168-f355-4ccc-8f3f-4a49761df0da,
USD,Curve LlamaLend,Arbitrum,Lending,WETH collateral,Med-High,DefiLlama,CRVUSD,234606,6.6571,6.2379,5.69528,6.6571,0,,"score 4.7; CRVUSD 5.7 (pharos 7.2, tid 4.5); -1 tvl<1M",https://defillama.com/yields/pool/297ec375-6355-4387-b3a4-2ac7476d6a26,
USD,Convex Finance,Ethereum,LP,Curve Vault for crvUSD,Med-High,DefiLlama,crvUSD,5325794,6.64926,6.37623,5.60982,0.3887,6.26056,,"score 5.7; CRVUSD 5.7 (pharos 7.2, tid 4.5)",https://defillama.com/yields/pool/eb0af544-1cc0-4617-8187-218fef3a24f9,REWARD-HEAVY(emissions 6.3 of 6.6 unverified)
USD,Fusion by IPOR,Base,Lending,Harvest USDC vault Base,Med-Low,DefiLlama,USDC,1146794,6.64915,6.65461,6.1369,6.64915,0,,"score 6.0; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); allocation leg 6.0 (harvest-erc4626 6.0†@80%, harvest-erc4626 6.0†@20%, USDC 8.9@0%, harvest-erc4626 6.0†@0%, harvest-erc4626 6.0†@0%, harvest-erc4626 6.0†@0%, harvest-erc4626 6.0†@0%, harvest-erc4626 6.0†@0%, harvest-erc4626 6.0†@0%, harvest-erc4626 6.0†@0%); allocation leg governs",https://defillama.com/yields/pool/724759e3-48d8-4ff6-ba11-505694cc2303,
USD,Convex Finance,Ethereum,LP,Curve Lend – sDOLA collateral,Med-High,DefiLlama,CRVUSD,8048936,6.64005,6.46836,5.86038,2.5676,4.07245,,"score 5.7; CRVUSD 5.7 (pharos 7.2, tid 4.5)",https://defillama.com/yields/pool/01924724-1926-5902-9dea-91823db12413,
USD,fx Protocol,Ethereum,Lending,USDC+fxUSD,High,DefiLlama,USDC+fxUSD,8527381,6.64,6.47714,5.365,,,,unrated: internal signals only,https://defillama.com/yields/pool/36a80c7f-23d1-4e8c-9341-181e1a20d858,
USD,Re,Ethereum,Lending,Re Protocol Deposit Token,Med-High,DefiLlama,reUSD,235644145,6.62645,6.49302,6.36482,6.62645,,,"score 5.1; REUSD 5.1 (pharos 5.0, tid 6.0, yearn 4.0)",https://defillama.com/yields/pool/1c312830-ee96-40c9-b55f-b0f209ca6ebd,
USD,Convex Finance,Ethereum,LP,Curve Lend – sfrxUSD collateral,Med-High,DefiLlama,CRVUSD,12139461,6.595,6.30389,5.60928,2.9823,3.6127,,"score 5.7; CRVUSD 5.7 (pharos 7.2, tid 4.5)",https://defillama.com/yields/pool/04fd30b3-c871-527b-bb8e-a50f7ab5c174,
USD,Morpho Blue,Monad,Lending,Hyperithm USDC Apex,High,DefiLlama,USDC,44956166,6.59236,6.19084,7.71544,5.80243,0.78993,,"score 3.1; allocation leg 4.1 (aHYPER unrated@63%, PT-USDat-14JAN2027→USDat 5.2@24%, cbBTC 8.5*@9%, mHYPER 5.6@1%, WBTC 8.5*@0%, wstETH 8.5*@0%, WETH 9.0*@0%); -1 util 100%",https://defillama.com/yields/pool/ec6a71a7-41ae-4e72-942f-b4bc99c3b3cb,
USD,Curvance,Monad,Lending,PT-AUSD-8OCT2026/AUSD,Med-High,DefiLlama,AUSD,1631536,6.57994,6.40122,7.07398,4.57994,2,,"score 6.0; AUSD 6.5 (pharos 7.0, tid 6.0); collateral leg 6.0 (PT-AUSD-8OCT2026→AUSD 6.0@100%); collateral leg governs",https://defillama.com/yields/pool/87220366-2434-4599-b6bf-7b7daf595a9a,
USD,Morpho Blue,Monad,Lending,BBQUSDC,Med-High,DefiLlama,BBQUSDC,482257,6.51997,6.28797,6.38193,3.85803,2.66194,,"score 4.3; BBQUSDC 8.1 (pharos 8.1); allocation leg 5.3 (PT-AUSD-8OCT2026→AUSD 6.0@62%, XAUt0 unrated@25%, WMON 6.5*@13%, wstETH 8.5*@0%, WETH 9.0*@0%); allocation leg governs; -1 tvl<1M",https://defillama.com/yields/pool/ee11e86e-1771-4847-8b49-40c68f85cd46,
USD,Convex Finance,Ethereum,LP,DOLA/sUSDS,Med-High,DefiLlama,DOLA-sUSDS,5580758,6.51417,6.05745,5.44374,1.19,5.32417,,"score 4.6; DOLA 5.1 (pharos 5.8, tid 4.5); SUSDS 7.6 (pharos 7.8, tid 7.5); worst leg: DOLA; -0.5 pool 76% in DOLA",https://defillama.com/yields/pool/51f9c038-feed-4666-8866-30efc92e0566,
USD,Fluid Lite,Ethereum,Lending,Fluid Lite USD Vault,Med-Low,DefiLlama,USDC,46043818,6.51,6.68429,7.002,,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 7.9: not VERIFIED",https://defillama.com/yields/pool/488f06db-5a36-450e-9ba9-b4321be39c7c,
USD,Lagoon,Base,Lending,DTUSDC,High,DefiLlama,DTUSDC,665533,6.50195,5.63664,4.67504,6.50195,,,unrated: internal signals only,https://defillama.com/yields/pool/e4f8123d-1e03-408e-869a-76708a62bc89,
USD,Curve DEX,Base,LP,USDC-USDBC-AXLUSDC-CRVUSD,High,DefiLlama,USDC-USDBC-AXLUSDC-CRVUSD,241195,6.49968,6.13666,6.45923,0.08,6.41968,,"score 2.0; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); CRVUSD 5.7 (pharos 7.2, tid 4.5); USDBC unrated 3.0; AXLUSDC unrated 3.0; worst leg: USDBC; -1 tvl<1M",https://defillama.com/yields/pool/05979e07-baf5-4f94-b417-19bf64130e1d,
USD,Aave V3,MegaETH,Lending,USDM,High,DefiLlama,USDM,436885,6.47428,6.27465,5.67546,6.47428,,,"score 3.6; USDM 4.6 (pharos 4.1, tid 5.0); -1 tvl<1M",https://defillama.com/yields/pool/5c994437-94bf-4c96-a4c1-5b8ae446dfd0,
USD,Curve DEX,Ethereum,LP,dUSD/sfrxUSD,High,DefiLlama,dUSD-sfrxUSD,853958,6.4561,7.09937,6.49871,1.23,5.2261,,"score 3.9; DUSD 4.9 (pharos 4.9); FRXUSD 6.2 (pharos 7.0, tid 5.5); worst leg: DUSD; -1 tvl<1M",https://defillama.com/yields/pool/15692d23-4da2-4a73-99c0-9c93c1aa86d9,REWARD-HEAVY(emissions 5.2 of 6.5 unverified)
USD,Morpho Blue,Ethereum,Lending,SENPYUSDPRIMEV2,High,DefiLlama,SENPYUSDPRIMEV2,198174465,6.45052,6.0927,6.22814,3.9785,2.47202,,score 1.5; allocation leg 3.0 (PRIME unrated@100%); -1 util 98%; -0.5 concentrated book 100%,https://defillama.com/yields/pool/f569e486-da2a-41ef-8bfe-1a4db0d1d268,
USD,Midas RWA,Ethereum,Lending,mHYPER,Med-High,DefiLlama,USDC,36305924,6.43,6.08,6.77533,6.43,,,"score 5.6; MHYPER 5.6 (pharos 4.9, yearn 6.4)",https://defillama.com/yields/pool/ebb3a954-fd67-4a3b-ac2f-3a8c7be9200b,
USD,Midas RWA,Monad,Lending,mHYPER,Med-High,DefiLlama,USDC,523357,6.43,6.08,6.77533,6.43,,,"score 4.6; MHYPER 5.6 (pharos 4.9, yearn 6.4); -1 tvl<1M",https://defillama.com/yields/pool/693674d5-a052-45e1-944f-04ecaf9db7e8,
USD,Morpho Blue,Hyperliquid L1,Lending,FEUSDC,Med-Low,DefiLlama,FEUSDC,8815162,6.4264,6.16761,6.26836,6.4264,0,,"score 7.1; allocation leg 7.1 (WHYPE 7.0*@58%, kHYPE 7.3@21%, kHYPE 7.3@17%, PT-kHYPE-24SEP2026→kHYPE 6.8@2%, WHYPE 7.0*@0%, UBTC 1.0@0%)",https://defillama.com/yields/pool/8622e84a-794b-4b68-aad2-a6a2e0e0d2c7,
USD,Uniswap V3,Polygon,LP,0.01%,Med-Low,DefiLlama,DAI-USDT,600702,6.41948,5.48073,11.55979,6.41948,,,"score 7.0; DAI 8.0 (pharos 8.0); USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); worst leg: USDT; -1 tvl<1M",https://defillama.com/yields/pool/9d5b201d-7426-4646-9900-77270e727196,
USD,Curve LlamaLend,Ethereum,Lending,fxSAVE collateral,Med-High,DefiLlama,CRVUSD,447248,6.41618,12.61752,8.05703,3.9443,2.47188,,"score 4.7; CRVUSD 5.7 (pharos 7.2, tid 4.5); -1 tvl<1M",https://defillama.com/yields/pool/30f5924a-ef54-4a3b-8288-1f8229c7a573,
USD,Yearn Finance,Ethereum,LP,DOLA-SUSDS,Med-High,DefiLlama,DOLA-SUSDS,904471,6.39591,6.48809,6.13298,6.39591,0,,"score 4.1; DOLA 5.1 (pharos 5.8, tid 4.5); SUSDS 7.6 (pharos 7.8, tid 7.5); worst leg: DOLA; -1 tvl<1M",https://defillama.com/yields/pool/b6c74919-d481-4a45-8e03-60513866c112,
USD,Curve DEX,Ethereum,LP,alUSD/frxUSD,High,DefiLlama,alUSD-frxUSD,2234663,6.37553,6.03551,5.46737,0.42,5.95553,,"score 1.7; ALUSD 2.7 (pharos 2.7); FRXUSD 6.2 (pharos 7.0, tid 5.5); worst leg: ALUSD; -1 pool 90% in alUSD",https://defillama.com/yields/pool/0baca69f-f88b-4dc3-9410-02a77c96df69,
USD,Yearn Finance,Ethereum,LP,Curve DOLA-sUSDe Factory yVault,Med-High,DefiLlama,DOLA-sUSDe,8316162,6.37385,6.22669,5.60918,6.37385,0,,"score 5.1; DOLA 5.1 (pharos 5.8, tid 4.5); SUSDE 6.7 (pharos 6.9, tid 6.5); worst leg: DOLA",https://defillama.com/yields/pool/77a6c1f4-fc04-47ff-aa62-090bcb20e3db,
USD,Royco V2,Arbitrum,Lending,Staked USDai · Senior,High,DefiLlama,SRROYSUSDAI,1146075,6.3618,6.04597,5.68716,6.3618,,,unrated: internal signals only,https://defillama.com/yields/pool/4c85a387-c143-5efb-b561-57d2bb040c4a,
USD,Morpho Blue,Ethereum,Lending,SENPYUSDMAIN,Med-High,DefiLlama,SENPYUSDMAIN,386402757,6.33072,5.96171,5.82972,3.39405,2.93667,,"score 4.5; allocation leg 5.5 (kBTC unrated@37%, sUSDe 6.7@24%, syrupUSDC 7.1@19%, weETH 7.0@18%, wstETH 8.5*@1%, cbBTC 8.5*@0%, WBTC 8.5*@0%, LBTC 7.5*@0%, PT-sUSDE-13AUG2026→sUSDE 6.2@0%, WETH 9.0*@0%); -1 util 95%",https://defillama.com/yields/pool/699f25fe-09f4-4f82-8f58-baa5b0af8fa4,
USD,Curve DEX,Ethereum,LP,apyUSD-apxUSD,High,DefiLlama,apyUSD-apxUSD,16370409,6.33,6.98429,7.342,6.33,0,,"score 1.9; APYUSD 1.9 (pharos 0.5, tid 3.0); APXUSD 2.3 (pharos 0.5, tid 3.0, yearn 3.6); worst leg: APYUSD",https://defillama.com/yields/pool/7b3e4cca-a90e-4a45-95ac-a6b637a850b2,
USD,Lagoon,Ethereum,Lending,ZRWAUSDC,High,DefiLlama,ZRWAUSDC,365089,6.30846,5.88091,3.57551,6.30846,,,unrated: internal signals only,https://defillama.com/yields/pool/2abfb5d7-f91e-409a-87ac-014f90e8e8d1,
USD,Superform,Flare,Lending,SuperVault,High,DefiLlama,BIZUSDT0,754416,6.29086,6.03943,5.8047,4.49622,1.79464,,unrated: internal signals only,https://defillama.com/yields/pool/b58ea55e-70ff-5dca-9f23-b91946855486,
USD,Fusion by IPOR,Base,Lending,yoUSD Looopeer,High,DefiLlama,USDC,240808,6.28942,6.30766,6.57772,4.28055,2.00887,,"score 3.0; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); allocation leg 7.5 (yoUSD 7.5@100%, USDC 8.9@0%, USDC 8.9@0%); allocation leg governs; -2 red flags; -1 tvl<1M; -1 leveraged strategy; -0.5 concentrated book 100%",https://defillama.com/yields/pool/43ab95db-35f3-4e54-a164-0526e1cd3b9b,MISMATCH(source 4.20)
USD,Curve DEX,Ethereum,LP,frxUSD/sDOLA,High,DefiLlama,frxUSD-sDOLA,988747,6.24778,6.29731,6.2049,5.27,0.97778,,"score 1.5; FRXUSD 6.2 (pharos 7.0, tid 5.5); SDOLA 5.0 (pharos 5.6, tid 4.5); worst leg: SDOLA; -2 red flags; -1 tvl<1M; -0.5 pool 79% in sDOLA",https://defillama.com/yields/pool/d92e6b85-90ec-4796-a77c-0c56a65e6734,MISMATCH(curve total 0.99)
USD,Curve DEX,Ethereum,LP,RLUSD/USDC,Low,DefiLlama,USDC-RLUSD,65079577,6.24759,6.0537,6.05396,0.03,6.21759,,"score 8.1; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); RLUSD 8.1 (credora 9.5, pharos 7.9, tid 7.0); worst leg: RLUSD",https://defillama.com/yields/pool/e91e23af-9099-45d9-8ba5-ea5b4638e453,
USD,Morpho Blue,Monad,Lending,August USDC V2,High,DefiLlama,USDC,1483727,6.21726,6.89845,8.02949,6.14625,0.07101,,"score 1.0; allocation leg 3.0 (YZM unrated@83%, PT-earnAUSD-8OCT2026 unrated@14%, syzUSD 3.0@3%); -2 red flags",https://defillama.com/yields/pool/0b033747-3a22-486b-a600-9958b878bef7,MISMATCH(source 0.02)
USD,Beefy,Ethereum,LP,Morpho,Med-Low,DefiLlama,USDC,537960,6.21286,5.58943,6.40629,,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); -1 tvl<1M",https://defillama.com/yields/pool/8f936e29-8efd-4562-a0d6-0eec89184dae,
USD,Convex Finance,Ethereum,LP,Curve Vault for crvUSD,Med-High,DefiLlama,crvUSD,1716659,6.18894,6.00508,4.956,0.0113,6.17764,,"score 5.7; CRVUSD 5.7 (pharos 7.2, tid 4.5)",https://defillama.com/yields/pool/ed1793ea-e039-422f-a798-ceff63d55f6b,REWARD-HEAVY(emissions 6.2 of 6.2 unverified)
USD,Aave V4,Ethereum,Lending,Global Dollar,Med-Low,DefiLlama,USDG,4168125,6.18426,7.6866,6.83983,2.72426,3.46,,"score 7.5; USDG 7.5 (pharos 7.3, tid 7.0, yearn 8.4)",https://defillama.com/yields/pool/6d36657a-710e-5870-aaf9-f00f20e919b9,
USD,Morpho Blue,Ethereum,Lending,PENDLEUSDC,Med-High,DefiLlama,PENDLEUSDC,58710591,6.17806,6.42324,6.81042,4.86571,1.31235,,"score 5.5; allocation leg 5.5 (PT-reUSD-10DEC2026→reUSD 4.6@61%, PT-sUSDS-26NOV2026→sUSDS 7.1@25%, PT-sUSDE-26NOV2026→sUSDE 6.2@7%, PT-USDG-24SEP2026→USDG 7.0@7%)",https://defillama.com/yields/pool/d73fcfed-a2ca-5314-a94b-a841982df77f,
USD,Aave V4,Ethereum,Lending,Core,Med-Low,DefiLlama,USDG,14884009,6.17509,6.17975,3.92458,2.08509,4.09,,"score 7.5; USDG 7.5 (pharos 7.3, tid 7.0, yearn 8.4)",https://defillama.com/yields/pool/411707d7-0293-4ad3-982d-72125e1f5de7,
USD,Morpho Blue,Ethereum,Lending,SENRLUSDV2,High,DefiLlama,SENRLUSDV2,349459925,6.15674,6.13571,6.28558,2.61489,3.54185,,"score 3.7; allocation leg 4.7 (kBTC unrated@59%, weETH 7.0@29%, cbBTC 8.5*@6%, syrupUSDC 7.1@3%, WBTC 8.5*@1%, wstETH 8.5*@0%, PT-sUSDE-13AUG2026→sUSDE 6.2@0%, WETH 9.0*@0%); -1 util 92%",https://defillama.com/yields/pool/2e53bb82-f13f-4157-a3bf-b1a91b94b6a4,
USD,Morpho Blue,Ethereum,Lending,CSUSDCCORE,High,DefiLlama,CSUSDCCORE,830670,6.14868,5.84452,5.78821,6.14868,0,,"score 2.0; allocation leg 5.0 (sUSN 6.1@62%, OETH unrated@20%, srRoyUSDC 3.4@18%, fxSAVE 6.0@0%, PT-reUSD-10DEC2026→reUSD 4.6@0%, mF-ONE 4.8@0%); -2 red flags; -1 tvl<1M",https://defillama.com/yields/pool/32ab021e-6faa-46e2-b609-f15f34d25b09,MISMATCH(source 9.62)
USD,Convex Finance,Ethereum,LP,Curve Vault for crvUSD,Med-High,DefiLlama,crvUSD,3628000,6.11203,5.95366,5.07192,2.4951,3.61693,,"score 5.7; CRVUSD 5.7 (pharos 7.2, tid 4.5)",https://defillama.com/yields/pool/0359418f-fedd-4973-9221-957a11c0a692,
USD,Morpho Blue,Ethereum,Lending,RESERVOIRUSDC,High,DefiLlama,RESERVOIRUSDC,13205964,6.08332,6.01147,6.08515,4.51824,1.56508,,"score 1.4; allocation leg 1.9 (wsrUSD 1.9@100%, wsrUSD 1.9@0%); -0.5 concentrated book 100%",https://defillama.com/yields/pool/1b33f341-1dc2-446a-856e-caf900563ae2,
USD,Convex Finance,Ethereum,LP,Curve Vault for crvUSD,Med-High,DefiLlama,crvUSD,6749101,6.07599,6.10838,5.61214,2.4434,3.63259,,"score 5.7; CRVUSD 5.7 (pharos 7.2, tid 4.5)",https://defillama.com/yields/pool/64078a28-4d66-43d7-bc97-012994a0e4d4,
USD,Convex Finance,Ethereum,LP,alUSD/sDOLA,High,DefiLlama,sDOLA-alUSD,716445,6.05545,5.70422,4.97352,1.07,4.98545,,"score 0.7; SDOLA 5.0 (pharos 5.6, tid 4.5); ALUSD 2.7 (pharos 2.7); worst leg: ALUSD; -1 tvl<1M; -1 pool 88% in alUSD",https://defillama.com/yields/pool/1fa89639-b77f-4876-bebc-21ba6f36aab1,
USD,Curve DEX,OP Mainnet,LP,CRVUSD-USDT,Med-High,DefiLlama,CRVUSD-USDT,251229,6.0536,4.92248,4.63789,0.08,5.9736,,"score 4.7; CRVUSD 5.7 (pharos 7.2, tid 4.5); USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); worst leg: CRVUSD; -1 tvl<1M",https://defillama.com/yields/pool/df1c75a0-ebab-4dc9-b851-c7c4e357ed51,
USD,Euler V2,Monad,Lending,EVK Vault eUSDC-15,Med-High,DefiLlama,USDC,334326,6.05175,5.9397,6.1738,4.55175,1.5,,"score 4.2; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); collateral leg 5.2 (PT-USDat-14JAN2027→USDat 5.2@100%); collateral leg governs; -1 tvl<1M",https://defillama.com/yields/pool/6cc57c9a-b81a-4089-ab38-06810344ba18,
USD,SparkLend,Ethereum,Lending,USDT,Med-Low,DefiLlama,USDT,13662923,6.04784,3.76365,3.73415,6.04784,,,"score 8.0; USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0)",https://defillama.com/yields/pool/8fbe28b8-140d-4e37-8804-5d2aba4daded,
USD,Fusion by IPOR,Ethereum,Lending,TAU InfiniFi Pointsmax,High,DefiLlama,USDC,1271224,6.03953,6.6631,4.66845,6.03953,0,,"score 2.5; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); allocation leg 3.0 (siUSD unrated@100%, USDC 8.9@0%); allocation leg governs; -0.5 concentrated book 100%",https://defillama.com/yields/pool/5776ffc6-a789-4ad5-80d0-631bc54f80c5,
USD,Uniswap V4,Ethereum,LP,0.02%,High,DefiLlama,USDAT-USDC,299975,6.02522,,3.35545,6.02522,,,"score 2.7; USDAT 5.7 (pharos 6.2, tid 4.5, yearn 6.8); USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); worst leg: USDAT; -2 red flags; -1 tvl<1M",https://defillama.com/yields/pool/f17e8b28-ccd6-5dfc-a43a-c0e35ac72f60,STALE(2d old); NEW(2d history)
USD,Beefy,Ethereum,LP,Moo Curve USDC-RLUSD,Low,DefiLlama,RLUSD-USDC,3036446,6.02204,6.07429,5.81524,,,,"score 8.1; RLUSD 8.1 (credora 9.5, pharos 7.9, tid 7.0); USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); worst leg: RLUSD",https://defillama.com/yields/pool/6a577feb-5115-4185-9b55-f9c02bca9399,
USD,Yearn Finance,Katana,Lending,vbUSDC yVault,Med-High,DefiLlama,vbUSDC,7816035,5.99886,5.57024,5.0077,2.80062,3.19824,,"score 5.9; strategy book leg 5.9 (Morpho Yearn OG ~USDC 6.5†@43%, Morpho Yearn Deg~USDC 6.5†@22%, Single Sided Steer LP vbUS unrated@15%, Morpho V2 Steakhouse H[steakhouse hig] 5.7†@11%, Morpho Steakhous~USDC 6.5†@6%, Single Sided Ste~AUSD 6.5†@1%)",https://defillama.com/yields/pool/0f185c65-9d48-48d2-85ab-7728314988e6,
USD,Curve LlamaLend,OP Mainnet,Lending,wstETH collateral,Med-Low,DefiLlama,USDC,248932,5.9966,6.38409,5.86913,5.9966,0,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); -1 tvl<1M",https://defillama.com/yields/pool/548af6d5-9e74-5f0e-866c-a86d46dd529b,
USD,Euler V2,Ethereum,Lending,EVK Vault eRLUSD-7,Med-Low,DefiLlama,RLUSD,3040929,5.99188,4.75435,4.36212,5.99188,,,"score 7.9; RLUSD 8.1 (credora 9.5, pharos 7.9, tid 7.0); capped 7.9: not VERIFIED",https://defillama.com/yields/pool/73e933a7-73b2-43ec-b1e9-d5d1d42ce2de,
USD,Convex Finance,Ethereum,LP,DOLA/sUSDe,Med-High,DefiLlama,DOLA-sUSDe,47694441,5.97167,6.07539,5.59912,1.27,4.70167,,"score 5.1; DOLA 5.1 (pharos 5.8, tid 4.5); SUSDE 6.7 (pharos 6.9, tid 6.5); worst leg: DOLA",https://defillama.com/yields/pool/85407c01-6f16-4cef-9ef2-1b2bf2556183,
USD,Superform,Ethereum,Lending,SuperVault,High,DefiLlama,SUPERUSDC,6825531,5.96542,5.9795,6.19957,4.17078,1.79464,,unrated: internal signals only,https://defillama.com/yields/pool/fbd2a90a-f18f-412f-9f75-cc75432efd3f,
USD,Aave V3,Monad,Lending,Aave Monad mUSD,Med-High,DefiLlama,mUSD,1272770,5.96107,5.96195,5.95454,2.7916,3.16947,,"score 5.7; MUSD 5.7 (pharos 5.8, yearn 5.6); pool collateral leg 8.4 (USDC 8.9@60%, USDT0 8.0@21%, GHO 6.2@13%, WETH 9.0*@6%, cbBTC 8.5*@0%)",https://defillama.com/yields/pool/b5ca474e-8117-55d5-982b-78421f845abf,
USD,Aave V3,Monad,Lending,Aave Monad AUSD,Med-Low,DefiLlama,AUSD,1213638,5.95838,5.93546,5.99476,2.86989,3.08849,,"score 6.5; AUSD 6.5 (pharos 7.0, tid 6.0); pool collateral leg 8.4 (USDC 8.9@60%, USDT0 8.0@21%, GHO 6.2@13%, WETH 9.0*@6%, cbBTC 8.5*@0%)",https://defillama.com/yields/pool/d795cb4c-e30f-52c0-8447-bf0853763a20,
USD,Aave V3,Monad,Lending,Aave Monad GHO,Med-Low,DefiLlama,GHO,4519708,5.95448,5.95492,5.94438,3.00197,2.95251,,"score 6.2; GHO 6.2 (pharos 7.1, tid 5.5); pool collateral leg 8.7 (USDC 8.9@69%, USDT0 8.0@24%, WETH 9.0*@7%, cbBTC 8.5*@0%)",https://defillama.com/yields/pool/225ac154-fa49-53ea-a246-12c7483f5b24,
USD,Morpho Blue,Ethereum,Lending,STEAKPYUSD,Med-Low,DefiLlama,STEAKPYUSD,276543,5.94061,6.49719,5.04728,5.94061,0,,"score 6.4; allocation leg 8.4 (wstETH 8.5*@43%, PAXG 8.3@42%, WBTC 8.5*@15%); -1 tvl<1M; -1 util 95%",https://defillama.com/yields/pool/1eb871b8-f380-40a7-b451-1c899eba8fd2,
USD,Kamino Lend,Solana,Lending,OnRe Market,Med-High,DefiLlama,USDC,8396009,5.94047,7.42026,7.22433,5.94047,,,"score 4.8; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); market reserves leg 4.8 (ONyc 4.4@86%, USDG 7.5@12%, PT-ONyc-10SEP26→ONyc 3.9@1%, USDS 8.3@0%, AUSD 6.5@0%, USDT 8.0@0%); market reserves leg governs",https://defillama.com/yields/pool/ca537616-5cc3-429a-aded-ebe307121d1f,
USD,Morpho Blue,Ethereum,Lending,APYXUSDC,High,DefiLlama,APYXUSDC,4715995,5.93423,5.88226,6.43923,5.93423,0,,"score 0.7; allocation leg 1.7 (PT-apxUSD-5NOV2026→apxUSD 1.8@37%, apyUSD 1.9@35%, PT-apyUSD-5NOV2026→apyUSD 1.4@28%); -1 util 100%",https://defillama.com/yields/pool/79197779-01a2-4e36-b49c-c26eb427c991,
USD,Loopscale,Solana,Lending,USDC,Med-High,DefiLlama,USDC,771073,5.92939,6.02973,5.43875,5.49483,0.43456,,"score 5.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); -1 tvl<1M; capped 5.9: collateral not visible",https://defillama.com/yields/pool/432cb0b0-7087-4a4e-94e9-6c8092c05539,
USD,Beefy,Monad,LP,Morpho,Med-Low,DefiLlama,USDC,435227,5.9281,5.41863,6.68705,,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); -1 tvl<1M",https://defillama.com/yields/pool/a312b6b6-a539-4fc4-ba95-b273e410398b,
USD,Yuzu Money,Ethereum,Lending,YZCASH,Med-High,DefiLlama,YZCASH,5063744,5.92637,5.08128,4.94896,5.92637,,,unrated: internal signals only,https://defillama.com/yields/pool/12b8c52b-d73e-595d-8bbc-f610d0c54d71,
